YEAR,MONTH,PROV_ID,PROV_T,MinRain,MaxRain,AvgRain
2021,4,14,พระนครศรีอยุธยา,139.8099976,186.5500031,163.1800004
2021,4,15,อ่างทอง,147.5200043,190.6000061,169.0600052
2021,4,16,ลพบุรี,151.6000061,257.9500122,204.7750092
2021,4,17,สิงห์บุรี,161.8099976,239,200.4049988
2021,4,18,ชัยนาท,187.1199951,256.1799927,221.6499939
2021,4,19,สระบุรี,144.7299957,273.0499878,208.8899918
2021,4,20,ชลบุรี,72.29000092,287.1600037,179.7250023
2021,4,21,ระยอง,86.08999634,286.9599915,186.5249939
2021,4,22,จันทบุรี,220.25,382.1799927,301.2149964
2021,4,23,ตราด,239.1999969,338.7399902,288.9699936
2021,4,24,ฉะเชิงเทรา,143.7899933,280.0700073,211.9300003
2021,4,25,ปราจีนบุรี,203.1499939,345.8599854,274.5049897
2021,4,26,นครนายก,174.2700043,358.269989,266.2699967
2021,4,27,สระแก้ว,224.7700043,270.4599915,247.6149979
2021,4,30,นครราชสีมา,82.36000061,351.6799927,217.0199967
2021,4,31,บุรีรัมย์,68.72000122,334.3800049,201.5500031
2021,4,32,สุรินทร์,65.87000275,163.8999939,114.8849983
2021,4,33,ศรีสะเกษ,37.59999847,94.16999817,65.88499832
2021,4,34,อุบลราชธานี,46.09999847,100.9100037,73.50500109
2021,4,35,ยโสธร,58.02000046,123.5199966,90.76999853
2021,4,36,ชัยภูมิ,101.9100037,259.4299927,180.6699982
2021,4,37,อำนาจเจริญ,74.08000183,116.0199966,95.04999922
2021,4,38,บึงกาฬ,141.8999939,161.4700012,151.6849976
2021,4,39,หนองบัวลำภู,166.3800049,266.1799927,216.2799988
2021,4,40,ขอนแก่น,106.1999969,249.4700012,177.8349991
2021,4,41,อุดรธานี,143.6499939,256.3999939,200.0249939
2021,4,42,เลย,221.6999969,279.4400024,250.5699997
2021,4,43,หนองคาย,149.5399933,231.3300018,190.4349976
2021,4,44,มหาสารคาม,79.34999847,140.6300049,109.9900017
2021,4,45,ร้อยเอ็ด,85.26999664,156.8600006,121.0649986
2021,4,46,กาฬสินธุ์,120.0599976,175.5899963,147.824997
2021,4,47,สกลนคร,141.2799988,180.5800018,160.9300003
2021,4,48,นครพนม,97.83000183,163.5800018,130.7050018
2021,4,49,มุกดาหาร,105.9000015,155.1999969,130.5499992
2021,4,50,เชียงใหม่,0.319999993,249.6499939,124.9849969
2021,4,51,ลำพูน,67.81999969,261.7900085,164.8050041
2021,4,52,ลำปาง,96.37999725,282.6499939,189.5149956
2021,4,53,อุตรดิตถ์,174.0200043,244.5399933,209.2799988
2021,4,54,แพร่,169.3500061,213.7299957,191.5400009
2021,4,55,น่าน,180.7100067,285.3099976,233.0100022
2021,4,56,พะเยา,135.8399963,245.0500031,190.4449997
2021,4,57,เชียงราย,83.23999786,167.6000061,125.420002
2021,4,58,แม่ฮ่องสอน,20.155,231.8699951,126.0124976
2021,4,60,นครสวรรค์,178.7100067,254.7899933,216.75
2021,4,61,อุทัยธานี,166.8000031,221.3500061,194.0750046
2021,4,62,กำแพงเพชร,139.8200073,305.8500061,222.8350067
2021,4,63,ตาก,89.25,370.7900085,230.0200043
2021,4,64,สุโขทัย,180.8600006,291.7099915,236.2849961
2021,4,65,พิษณุโลก,204.7400055,252.1300049,228.4350052
2021,4,66,พิจิตร,195.6499939,241.8800049,218.7649994
2021,4,67,เพชรบูรณ์,158.5700073,309.3699951,233.9700012
2021,4,70,ราชบุรี,100.5500031,157.9799957,129.2649994
2021,4,71,กาญจนบุรี,45.79999924,213.8999939,129.8499966
2021,4,72,สุพรรณบุรี,41.29000092,220.3999939,130.8449974
2021,4,73,นครปฐม,104.3499985,166.4499969,135.3999977
2021,4,74,สมุทรสาคร,105.0699997,158.7700043,131.920002
2021,4,75,สมุทรสงคราม,103.0100021,135.9499969,119.4799995
2021,4,76,เพชรบุรี,44.70000076,161.0200043,102.8600025
2021,4,77,ประจวบคีรีขันธ์,40.88000107,162.8500061,101.8650036
2021,4,80,นครศรีธรรมราช,101.8700027,232.6799927,167.2749977
2021,4,81,กระบี่,143.6399994,286.0799866,214.859993
2021,4,82,พังงา,220.2100067,405.1499939,312.6800003
2021,4,83,ภูเก็ต,222.0599976,314.6499939,268.3549958
2021,4,84,สุราษฎร์ธานี,48.97999954,330.5899963,189.7849979
2021,4,85,ระนอง,99.26000214,247.8200073,173.5400047
2021,4,86,ชุมพร,81.51999664,229.6000061,155.5600014
2021,4,90,สงขลา,64.01000214,271.1900024,167.6000023
2021,4,91,สตูล,158.6999969,244.25,201.4749985
2021,4,92,ตรัง,155.25,248.9900055,202.1200028
2021,4,93,พัทลุง,114.3799973,199.3999939,156.8899956
2021,4,94,ปัตตานี,50.59999847,124.3700027,87.48500059
2021,4,95,ยะลา,86.12999725,141.5099945,113.8199959
2021,4,96,นราธิวาส,61.50999832,112.0599976,86.78499796
2021,5,10,กรุงเทพมหานคร,113.1399994,200.7299957,156.9349976
2021,5,11,สมุทรปราการ,130.7200012,200.4700012,165.5950012
2021,5,12,นนทบุรี,120.7900009,176.0800018,148.4350014
2021,5,13,ปทุมธานี,121.7099991,164.3899994,143.0499993
2021,5,14,พระนครศรีอยุธยา,72.95999908,164.25,118.6049995
2021,5,15,อ่างทอง,70.69999695,140.3399963,105.5199966
2021,5,16,ลพบุรี,36.70000076,111.7399979,74.21999933
2021,5,17,สิงห์บุรี,30.40999985,79.38999939,54.89999962
2021,5,18,ชัยนาท,15.51000023,72.80999756,44.1599989
2021,5,19,สระบุรี,48.91999817,138.6499939,93.78499604
2021,5,20,ชลบุรี,67.62999725,364.2900085,215.9600029
2021,5,21,ระยอง,137.4600067,363.8299866,250.6449967
2021,5,22,จันทบุรี,116.4899979,412.4700012,264.4799996
2021,5,23,ตราด,290.6900024,411.6000061,351.1450043
2021,5,24,ฉะเชิงเทรา,57.11999893,166.5800018,111.8500004
2021,5,25,ปราจีนบุรี,85.01000214,136.4400024,110.7250023
2021,5,26,นครนายก,90.36000061,162.5800018,126.4700012
2021,5,27,สระแก้ว,83.20999908,155.9100037,119.5600014
2021,5,30,นครราชสีมา,71.97000122,167.4499969,119.7099991
2021,5,31,บุรีรัมย์,105.5699997,218.3999939,161.9849968
2021,5,32,สุรินทร์,150.9700012,240.4100037,195.6900025
2021,5,33,ศรีสะเกษ,134.0200043,198.0899963,166.0550003
2021,5,34,อุบลราชธานี,127.7200012,183.4299927,155.574997
2021,5,35,ยโสธร,123.0199966,230.6100006,176.8149986
2021,5,36,ชัยภูมิ,45.93000031,124.7900009,85.36000061
2021,5,37,อำนาจเจริญ,108.3199997,236.6399994,172.4799996
2021,5,38,บึงกาฬ,113.1200027,136.8999939,125.0099983
2021,5,39,หนองบัวลำภู,74.51999664,107.3199997,90.91999817
2021,5,40,ขอนแก่น,71.51000214,141.8000031,106.6550026
2021,5,41,อุดรธานี,58.72000122,167.2899933,113.0049973
2021,5,42,เลย,63.77000046,83.59999847,73.68499947
2021,5,43,หนองคาย,52.00999832,126.9100037,89.46000101
2021,5,44,มหาสารคาม,88.58999634,164.8800049,126.7350006
2021,5,45,ร้อยเอ็ด,67.68000031,197.5099945,132.5949974
2021,5,46,กาฬสินธุ์,83.69999695,180.0700073,131.8850021
2021,5,47,สกลนคร,91.33000183,145.2299957,118.2799988
2021,5,48,นครพนม,85.54000092,250.3399963,167.9399986
2021,5,49,มุกดาหาร,118.8099976,350.3599854,234.5849915
2021,5,50,เชียงใหม่,0.230000004,232.7200012,116.4750006
2021,5,51,ลำพูน,64.80999756,106.4800034,85.64500048
2021,5,52,ลำปาง,40.22000122,133.8099976,87.01499941
2021,5,53,อุตรดิตถ์,56.22000122,137.3200073,96.77000426
2021,5,54,แพร่,78.87999725,168.6900024,123.7849998
2021,5,55,น่าน,89.75,141.2100067,115.4800034
2021,5,56,พะเยา,97.16000366,123.4100037,110.2850037
2021,5,57,เชียงราย,64.27999878,146.3600006,105.3199997
2021,5,58,แม่ฮ่องสอน,89.30000305,320.5899963,204.9449997
2021,5,60,นครสวรรค์,32.16999817,122.6900024,77.43000029
2021,5,61,อุทัยธานี,30.11000061,91.23000336,60.67000199
2021,5,62,กำแพงเพชร,48.40000153,130.4799957,89.43999862
2021,5,63,ตาก,64.01999664,156.4799957,110.2499962
2021,5,64,สุโขทัย,66.05000305,121.5899963,93.81999968
2021,5,65,พิษณุโลก,20.37000084,94.09999847,57.23499966
2021,5,66,พิจิตร,12.10999966,58.16999817,35.13999892
2021,5,67,เพชรบูรณ์,19.51000023,75.68000031,47.59500027
2021,5,70,ราชบุรี,86.51999664,158.1199951,122.3199959
2021,5,71,กาญจนบุรี,65.15000153,193.5800018,129.3650017
2021,5,72,สุพรรณบุรี,47.68000031,149.3800049,98.53000261
2021,5,73,นครปฐม,81.91000366,169.4100037,125.6600037
2021,5,74,สมุทรสาคร,76.81999969,162.4100037,119.6150017
2021,5,75,สมุทรสงคราม,74.41000366,106.1900024,90.30000303
2021,5,76,เพชรบุรี,39.5,148.2700043,93.88500215
2021,5,77,ประจวบคีรีขันธ์,85.01000214,153.1199951,119.0649986
2021,5,80,นครศรีธรรมราช,130.4499969,243.2799988,186.8649979
2021,5,81,กระบี่,150.5453,300.7399902,225.6426451
2021,5,82,พังงา,199.8399963,508.3200073,354.0800018
2021,5,83,ภูเก็ต,163.3000031,316.230011,239.7650071
2021,5,84,สุราษฎร์ธานี,113.7399979,403.4500122,258.5950051
2021,5,85,ระนอง,145.2200012,493.2999878,319.2599945
2021,5,86,ชุมพร,122.4100037,466,294.2050019
2021,5,90,สงขลา,69.41999817,284.8800049,177.1500015
2021,5,91,สตูล,193.9100037,344.5899963,269.25
2021,5,92,ตรัง,80.19999695,236.9799957,158.5899963
2021,5,93,พัทลุง,61.95000076,205.6199951,133.7849979
2021,5,94,ปัตตานี,117.5899963,359.8900146,238.7400055
2021,5,95,ยะลา,183.1300049,375.0700073,279.1000061
2021,5,96,นราธิวาส,60.63000107,301.7099915,181.1699963
2021,6,10,กรุงเทพมหานคร,0.379999995,169.6999969,85.03999845
2021,6,11,สมุทรปราการ,6.159999847,167.7400055,86.95000267
2021,6,12,นนทบุรี,34.47000122,55.22999954,44.85000038
2021,6,13,ปทุมธานี,36.79000092,129.3500061,83.07000351
2021,6,14,พระนครศรีอยุธยา,18.98999977,99.25,59.11999989
2021,6,15,อ่างทอง,13.05000019,68.94999695,40.99999857
2021,6,16,ลพบุรี,35.79999924,104.5,70.14999962
2021,6,17,สิงห์บุรี,44.84000015,74.77999878,59.80999947
2021,6,18,ชัยนาท,27.62000084,134.6900024,81.15500162
2021,6,19,สระบุรี,52.36999893,284.7900085,168.5800037
2021,6,20,ชลบุรี,57.06000137,106.1999969,81.62999914
2021,6,21,ระยอง,39.29000092,115.3300018,77.31000136
2021,6,22,จันทบุรี,50.15552,137.5800018,93.8677609
2021,6,23,ตราด,16.96999931,837.5999756,427.2849875
2021,6,24,ฉะเชิงเทรา,75.22000122,161.9600067,118.590004
2021,6,25,ปราจีนบุรี,106.5999985,451.4200134,279.010006
2021,6,26,นครนายก,69.73000336,480.0899963,274.9099998
2021,6,27,สระแก้ว,104.3899994,212.6900024,158.5400009
2021,6,30,นครราชสีมา,0.029999999,464.8999939,232.4649969
2021,6,31,บุรีรัมย์,65.65000153,208.3999939,137.0249977
2021,6,32,สุรินทร์,137.9900055,212.5599976,175.2750016
2021,6,33,ศรีสะเกษ,140.2100067,241.9700012,191.090004
2021,6,34,อุบลราชธานี,170.8999939,260.980011,215.9400025
2021,6,35,ยโสธร,147.7200012,199.9100037,173.8150025
2021,6,36,ชัยภูมิ,28.77000046,134.3000031,81.53500178
2021,6,37,อำนาจเจริญ,173.6399994,231.7100067,202.6750031
2021,6,38,บึงกาฬ,389.7200012,658.9799805,524.3499909
2021,6,39,หนองบัวลำภู,98.97000122,195.5099945,147.2399979
2021,6,40,ขอนแก่น,63.70000076,182.9499969,123.3249988
2021,6,41,อุดรธานี,122.8199997,404.0299988,263.4249993
2021,6,42,เลย,72.62000275,227.0099945,149.8149986
2021,6,43,หนองคาย,174.7899933,580.6300049,377.7099991
2021,6,44,มหาสารคาม,93.84999847,168.5800018,131.2150001
2021,6,45,ร้อยเอ็ด,50.54999924,201.7700043,126.1600018
2021,6,46,กาฬสินธุ์,105.7868,233.0200043,169.4034022
2021,6,47,สกลนคร,195.8899994,531.9099731,363.8999863
2021,6,48,นครพนม,266.9899902,494.6799927,380.8349915
2021,6,49,มุกดาหาร,157.3699951,312.0599976,234.7149964
2021,6,50,เชียงใหม่,0.289999992,203.2700043,101.7800021
2021,6,51,ลำพูน,65.91999817,103.1299973,84.52499774
2021,6,52,ลำปาง,42.43999863,146.9900055,94.71500207
2021,6,53,อุตรดิตถ์,28.45000076,139.1399994,83.79500008
2021,6,54,แพร่,59.488432,143.0299988,101.2592154
2021,6,55,น่าน,31.34000015,293.4700012,162.4050007
2021,6,56,พะเยา,112.6200027,235.6499939,174.1349983
2021,6,57,เชียงราย,71.48000336,219.7899933,145.6349983
2021,6,58,แม่ฮ่องสอน,75.93000031,173.3999939,124.6649971
2021,6,60,นครสวรรค์,46.41999817,138.2200012,92.31999969
2021,6,61,อุทัยธานี,60.09999847,158.7100067,109.4050026
2021,6,62,กำแพงเพชร,55.22999954,133.4799957,94.35499762
2021,6,63,ตาก,31.01000023,306.8399963,168.9249983
2021,6,64,สุโขทัย,59.47000122,98.36000061,78.91500092
2021,6,65,พิษณุโลก,56.72999954,128.1799927,92.45499612
2021,6,66,พิจิตร,47.00999832,96.43000031,71.71999932
2021,6,67,เพชรบูรณ์,33.11000061,102.1900024,67.65000151
2021,6,70,ราชบุรี,39.77000046,76.98999786,58.37999916
2021,6,71,กาญจนบุรี,24.72999954,234.2799988,129.5049992
2021,6,72,สุพรรณบุรี,0.029999999,107.5800018,53.8050009
2021,6,73,นครปฐม,34.11000061,63.43000031,48.77000046
2021,6,74,สมุทรสาคร,46.77000046,70.75,58.76000023
2021,6,75,สมุทรสงคราม,68.38999939,73.26999664,70.82999802
2021,6,76,เพชรบุรี,53.22000122,73.59999847,63.40999985
2021,6,77,ประจวบคีรีขันธ์,43.79999924,130.2799988,87.03999902
2021,6,80,นครศรีธรรมราช,28.82999992,266.9299927,147.8799963
2021,6,81,กระบี่,138.25,816.1099854,477.1799927
2021,6,82,พังงา,230.8699951,458.4200134,344.6450043
2021,6,83,ภูเก็ต,164.2200012,294.1300049,229.1750031
2021,6,84,สุราษฎร์ธานี,29.87000084,403.3200073,216.5950041
2021,6,85,ระนอง,125.2399979,580.7600098,353.0000039
2021,6,86,ชุมพร,86.90000153,543.6199951,315.2599983
2021,6,90,สงขลา,44.02999878,195.3699951,119.6999969
2021,6,91,สตูล,114.7399979,292.8099976,203.7749978
2021,6,92,ตรัง,101.0299988,561.7299805,331.3799897
2021,6,93,พัทลุง,39.43000031,162.9400024,101.1850014
2021,6,94,ปัตตานี,69.20999908,285.2900085,177.2500038
2021,6,95,ยะลา,162.0099945,302.0499878,232.0299912
2021,6,96,นราธิวาส,119.1100006,240.0200043,179.5650025
2021,7,10,กรุงเทพมหานคร,120.6399994,277.7799988,199.2099991
2021,7,11,สมุทรปราการ,119.3499985,277.1300049,198.2400017
2021,7,12,นนทบุรี,128.5599976,197.9799957,163.2699967
2021,7,13,ปทุมธานี,129.8600006,256.5499878,193.2049942
2021,7,14,พระนครศรีอยุธยา,77.44999695,229.4100037,153.4300003
2021,7,15,อ่างทอง,125.9899979,232.1600037,179.0750008
2021,7,16,ลพบุรี,124.1100006,330.2999878,227.2049942
2021,7,17,สิงห์บุรี,165.1853152,260.3099976,212.7476564
2021,7,18,ชัยนาท,125.7399979,154.2200012,139.9799996
2021,7,19,สระบุรี,83.06999969,502.7399902,292.9049949
2021,7,20,ชลบุรี,148.8800049,305.1199951,227
2021,7,21,ระยอง,197.2700043,492.480011,344.8750077
2021,7,22,จันทบุรี,269.2600098,675.5900269,472.4250184
2021,7,23,ตราด,589.4400024,903.9000244,746.6700134
2021,7,24,ฉะเชิงเทรา,153.6499939,351.6499939,252.6499939
2021,7,25,ปราจีนบุรี,221.4900055,740.3900146,480.9400101
2021,7,26,นครนายก,173.3200073,780.2700195,476.7950134
2021,7,27,สระแก้ว,190.3099976,360.480011,275.3950043
2021,7,30,นครราชสีมา,137.2400055,759.0800171,448.1600113
2021,7,31,บุรีรัมย์,145.3600006,234.3899994,189.875
2021,7,32,สุรินทร์,132.0099945,205.8500061,168.9300003
2021,7,33,ศรีสะเกษ,162.3600006,320.1499939,241.2549973
2021,7,34,อุบลราชธานี,235.8399963,360.6799927,298.2599945
2021,7,35,ยโสธร,203.7400055,379.3900146,291.5650101
2021,7,36,ชัยภูมิ,125.5100021,221.9900055,173.7500038
2021,7,37,อำนาจเจริญ,282.5,413.7600098,348.1300049
2021,7,38,บึงกาฬ,323.8599854,441.6900024,382.7749939
2021,7,39,หนองบัวลำภู,127.4599991,178.2100067,152.8350029
2021,7,40,ขอนแก่น,97.75,190.4900055,144.1200028
2021,7,41,อุดรธานี,128.3500061,299.3299866,213.8399964
2021,7,42,เลย,128.6499939,203.4799957,166.0649948
2021,7,43,หนองคาย,178.1100006,397.6400146,287.8750076
2021,7,44,มหาสารคาม,105.1500015,175.0099945,140.079998
2021,7,45,ร้อยเอ็ด,139.9700012,293.6199951,216.7949982
2021,7,46,กาฬสินธุ์,130.8999939,281.4899902,206.1949921
2021,7,47,สกลนคร,185.1999969,395.8200073,290.5100021
2021,7,48,นครพนม,287.8099976,570.3400269,429.0750123
2021,7,49,มุกดาหาร,243.0599976,374.1600037,308.6100007
2021,7,50,เชียงใหม่,135.0299988,482.4299927,308.7299958
2021,7,51,ลำพูน,174.1999969,411.2600098,292.7300034
2021,7,52,ลำปาง,132.5299988,383.2600098,257.8950043
2021,7,53,อุตรดิตถ์,159.1300049,302.4599915,230.7949982
2021,7,54,แพร่,153.1199951,306.1700134,229.6450043
2021,7,55,น่าน,112.2300034,218.0599976,165.1450005
2021,7,56,พะเยา,133.4199982,219.2799988,176.3499985
2021,7,57,เชียงราย,163.4299927,295.2799988,229.3549958
2021,7,58,แม่ฮ่องสอน,180.4700012,347.7099915,264.0899964
2021,7,60,นครสวรรค์,114.5999985,327.019989,220.8099938
2021,7,61,อุทัยธานี,123.0199966,376.480011,249.7500038
2021,7,62,กำแพงเพชร,115.7099991,388.6199951,252.1649971
2021,7,63,ตาก,226.5700073,756.2000122,491.3850098
2021,7,64,สุโขทัย,156.8600006,310.2900085,233.5750046
2021,7,65,พิษณุโลก,98.23999786,227.7599945,162.9999962
2021,7,66,พิจิตร,88.51000214,173.0299988,130.7700005
2021,7,67,เพชรบูรณ์,127.6200027,216.3600006,171.9900017
2021,7,70,ราชบุรี,106.7900009,166.4600067,136.6250038
2021,7,71,กาญจนบุรี,111.1999969,573.75,342.4749985
2021,7,72,สุพรรณบุรี,108.7399979,251.3099976,180.0249978
2021,7,73,นครปฐม,97.61000061,195.9299927,146.7699967
2021,7,74,สมุทรสาคร,152.7100067,214.1699982,183.4400025
2021,7,75,สมุทรสงคราม,150.0099945,165.8899994,157.949997
2021,7,76,เพชรบุรี,158.4400024,186,172.2200012
2021,7,77,ประจวบคีรีขันธ์,77.22000122,331.4700012,204.3450012
2021,7,80,นครศรีธรรมราช,44.00999832,285.7799988,164.8949986
2021,7,81,กระบี่,185.5200043,392.9299927,289.2249985
2021,7,82,พังงา,228.7899933,658.8800049,443.8349991
2021,7,83,ภูเก็ต,203.1499939,263.3999939,233.2749939
2021,7,84,สุราษฎร์ธานี,74.54000092,689.5900269,382.0650139
2021,7,85,ระนอง,343.9100037,964.6900024,654.3000031
2021,7,86,ชุมพร,302.9599915,909.7700195,606.3650055
2021,7,90,สงขลา,72.40000153,206.0700073,139.2350044
2021,7,91,สตูล,132.0399933,322.6300049,227.3349991
2021,7,92,ตรัง,169.9299927,425.3699951,297.6499939
2021,7,93,พัทลุง,116.4899979,327.3999939,221.9449959
2021,7,94,ปัตตานี,80.15000153,139.1000061,109.6250038
2021,7,95,ยะลา,75.94000244,125.2799988,100.6100006
2021,7,96,นราธิวาส,91.48999786,128.6000061,110.045002
2021,8,10,กรุงเทพมหานคร,194.3399963,250.2100067,222.2750015
2021,8,11,สมุทรปราการ,192.3200073,316.4700012,254.3950043
2021,8,12,นนทบุรี,187.7599945,231.3500061,209.5550003
2021,8,13,ปทุมธานี,182.6199951,289.0599976,235.8399964
2021,8,14,พระนครศรีอยุธยา,123.4300003,233.1300049,178.2800026
2021,8,15,อ่างทอง,128.7799988,154.8699951,141.824997
2021,8,16,ลพบุรี,113.1999969,251.8800049,182.5400009
2021,8,17,สิงห์บุรี,128.3600006,176.7200012,152.5400009
2021,8,18,ชัยนาท,165.6699982,190.6499939,178.1599961
2021,8,19,สระบุรี,117.1699982,562.8800049,340.0250016
2021,8,20,ชลบุรี,124.4400024,334.769989,229.6049957
2021,8,21,ระยอง,211.1000061,476.9100037,344.0050049
2021,8,22,จันทบุรี,271.8399963,623.4000244,447.6200104
2021,8,23,ตราด,544.4400024,608.1199951,576.2799988
2021,8,24,ฉะเชิงเทรา,168.7100067,336.730011,252.7200089
2021,8,25,ปราจีนบุรี,233.9499969,879.4500122,556.7000046
2021,8,26,นครนายก,205.8399963,934.210022,570.0250092
2021,8,27,สระแก้ว,160.5399933,348.6000061,254.5699997
2021,8,30,นครราชสีมา,79.23999786,905.210022,492.2250099
2021,8,31,บุรีรัมย์,105.0100021,187.4199982,146.2150002
2021,8,32,สุรินทร์,96.91000366,166.7200012,131.8150024
2021,8,33,ศรีสะเกษ,131.0599976,261.0799866,196.0699921
2021,8,34,อุบลราชธานี,177.3999939,295.1199951,236.2599945
2021,8,35,ยโสธร,149.5200043,194.2799988,171.9000016
2021,8,36,ชัยภูมิ,134.3300018,220.6000061,177.465004
2021,8,37,อำนาจเจริญ,160.0800018,238.8500061,199.465004
2021,8,38,บึงกาฬ,235.9199982,568.9699707,402.4449845
2021,8,39,หนองบัวลำภู,159.3500061,243.9600067,201.6550064
2021,8,40,ขอนแก่น,141.75,191.7700043,166.7600022
2021,8,41,อุดรธานี,124.0100021,304.0100098,214.010006
2021,8,42,เลย,117.7799988,199.1900024,158.4850006
2021,8,43,หนองคาย,163.5299988,485.730011,324.6300049
2021,8,44,มหาสารคาม,132.4199982,180.3800049,156.4000016
2021,8,45,ร้อยเอ็ด,111.8199997,241.3099976,176.5649987
2021,8,46,กาฬสินธุ์,130.2100067,159.9400024,145.0750046
2021,8,47,สกลนคร,131.2100067,425.4400024,278.3250046
2021,8,48,นครพนม,142.9199982,275.6700134,209.2950058
2021,8,49,มุกดาหาร,118.1100006,172.3899994,145.25
2021,8,50,เชียงใหม่,0.300000012,340.0400085,170.1700043
2021,8,51,ลำพูน,125.3899994,193.3899994,159.3899994
2021,8,52,ลำปาง,122.9499969,256.7200012,189.8349991
2021,8,53,อุตรดิตถ์,113.5999985,189.3800049,151.4900017
2021,8,54,แพร่,136.2899933,207.8800049,172.0849991
2021,8,55,น่าน,127.4499969,236.1999969,181.8249969
2021,8,56,พะเยา,163.3999939,286.8900146,225.1450043
2021,8,57,เชียงราย,120.1200027,415.5400085,267.8300056
2021,8,58,แม่ฮ่องสอน,97.45999908,219.3000031,158.3800011
2021,8,60,นครสวรรค์,131.1799927,292.6300049,211.9049988
2021,8,61,อุทัยธานี,167.9600067,278.8500061,223.4050064
2021,8,62,กำแพงเพชร,104.6399994,296.2799988,200.4599991
2021,8,63,ตาก,103.4700012,351.3699951,227.4199982
2021,8,64,สุโขทัย,89.47000122,181.0500031,135.2600022
2021,8,65,พิษณุโลก,56.61999893,156.3300018,106.4750004
2021,8,66,พิจิตร,81.19000244,187.1199951,134.1549988
2021,8,67,เพชรบูรณ์,114.5100021,244.6999969,179.6049995
2021,8,70,ราชบุรี,128.6499939,175.1199951,151.8849945
2021,8,71,กาญจนบุรี,122.2099991,289.8500061,206.0300026
2021,8,72,สุพรรณบุรี,148.6300049,187.3500061,167.9900055
2021,8,73,นครปฐม,159.9400024,228.0800018,194.0100021
2021,8,74,สมุทรสาคร,131.9900055,220.7100067,176.3500061
2021,8,75,สมุทรสงคราม,126.6100006,144.6900024,135.6500015
2021,8,76,เพชรบุรี,94.09999847,143.4600067,118.7800026
2021,8,77,ประจวบคีรีขันธ์,83.80999756,220.6600037,152.2350006
2021,8,80,นครศรีธรรมราช,136,277.8999939,206.949997
2021,8,81,กระบี่,207.5700073,412.5599976,310.0650025
2021,8,82,พังงา,351.9400024,590.4899902,471.2149963
2021,8,83,ภูเก็ต,277.7200012,627.0999756,452.4099884
2021,8,84,สุราษฎร์ธานี,72.36000061,612.7299805,342.5449906
2021,8,85,ระนอง,191.7400055,907.2700195,549.5050125
2021,8,86,ชุมพร,128.0399933,846.4400024,487.2399979
2021,8,90,สงขลา,65.12999725,252.7700043,158.9500008
2021,8,91,สตูล,153.7299957,385.0100098,269.3700028
2021,8,92,ตรัง,175.3099976,321.5400085,248.4250031
2021,8,93,พัทลุง,58.34999847,249.8000031,154.0750008
2021,8,94,ปัตตานี,140.1999969,248.5299988,194.3649979
2021,8,95,ยะลา,154.8200073,226.1399994,190.4800034
2021,8,96,นราธิวาส,199.3800049,274.1900024,236.7850037
2021,9,10,กรุงเทพมหานคร,228.0800018,500.2000122,364.140007
2021,9,11,สมุทรปราการ,347.1900024,508.1799927,427.6849976
2021,9,12,นนทบุรี,243.6100006,358.5100098,301.0600052
2021,9,13,ปทุมธานี,245.1000061,331.5799866,288.3399964
2021,9,14,พระนครศรีอยุธยา,199.7700043,313.5899963,256.6800003
2021,9,15,อ่างทอง,245.3899994,335.0400085,290.215004
2021,9,16,ลพบุรี,240.4700012,566.2000122,403.3350067
2021,9,17,สิงห์บุรี,275.4400024,386.3599854,330.8999939
2021,9,18,ชัยนาท,332.0400085,493.019989,412.5299988
2021,9,19,สระบุรี,202.2100067,385.6700134,293.9400101
2021,9,20,ชลบุรี,219.7599945,519.8499756,369.8049851
2021,9,21,ระยอง,315.8900146,635.8099976,475.8500061
2021,9,22,จันทบุรี,350.8900146,806.6900024,578.7900085
2021,9,23,ตราด,729.7000122,1098.900024,914.3000181
2021,9,24,ฉะเชิงเทรา,200.0299988,442.1300049,321.0800019
2021,9,25,ปราจีนบุรี,246.5299988,464.3500061,355.4400025
2021,9,26,นครนายก,292.5400085,477.2600098,384.9000092
2021,9,27,สระแก้ว,237.4199982,424.5599976,330.9899979
2021,9,30,นครราชสีมา,267.5400085,470.4200134,368.980011
2021,9,31,บุรีรัมย์,267.4400024,359.5899963,313.5149994
2021,9,32,สุรินทร์,254.0200043,441.980011,348.0000077
2021,9,33,ศรีสะเกษ,329.7399902,488.2600098,409
2021,9,34,อุบลราชธานี,347,514.9799805,430.9899903
2021,9,35,ยโสธร,397.3800049,556.4400024,476.9100037
2021,9,36,ชัยภูมิ,234.1000061,458.9500122,346.5250092
2021,9,37,อำนาจเจริญ,405.9500122,574.3699951,490.1600037
2021,9,38,บึงกาฬ,281.730011,370.3999939,326.0650025
2021,9,39,หนองบัวลำภู,191.7700043,465.9100037,328.840004
2021,9,40,ขอนแก่น,258.3299866,393.0599976,325.6949921
2021,9,41,อุดรธานี,203.2100067,440.0799866,321.6449967
2021,9,42,เลย,306.8099976,532.3900146,419.6000061
2021,9,43,หนองคาย,320.4599915,406.0499878,363.2549897
2021,9,44,มหาสารคาม,273.9700012,400.9400024,337.4550018
2021,9,45,ร้อยเอ็ด,311.0499878,543.4400024,427.2449951
2021,9,46,กาฬสินธุ์,257.9299927,397.230011,327.5800019
2021,9,47,สกลนคร,183.1100006,346.1199951,264.6149979
2021,9,48,นครพนม,237.4900055,311.4700012,274.4800034
